timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
117925128496,3,2,-2,-2,-11,-6,-3,1
117925128496,-2,-6,-3,-1,6,6,3,1
117925129300,-2,2,1,2,6,1,-1,0
117925129300,0,-5,-2,-5,-7,0,0,-1
117925142117,3,3,3,0,1,0,2,1
117925142117,-11,-9,-12,-2,-2,-3,-7,-8
117925150337,-1,-2,0,-4,-1,-2,1,1
117925150337,-1,3,-1,-3,-4,1,-4,-3
117925165252,1,-2,0,3,1,2,2,0
117925165252,1,-3,0,1,1,-4,-3,2
117925166047,-2,1,15,-16,-7,-2,-3,-2
117925166047,2,4,-8,10,-7,-1,0,-1
117925188460,-7,-11,10,-11,14,5,3,-1
117925188460,1,5,6,8,-11,-8,-3,-1
117925189351,-5,-12,-12,-14,3,-1,-2,-1
117925189351,10,13,12,2,4,4,2,1
117925202118,-4,-4,-8,1,-7,-2,3,1
117925202118,0,-7,-2,-4,-3,-3,-6,-1
117925210292,-4,2,3,3,-10,-6,-3,-5
117925210292,-3,-7,-2,0,2,6,5,1
117925225299,5,8,-2,4,5,0,1,1
117925225299,-2,-4,1,-6,-4,1,-2,-1
117925226062,2,-1,-14,4,-2,-2,-1,-1
117925226062,-3,-1,2,-5,-6,-5,-7,-4
117925248431,-7,-22,-55,-13,-12,-8,-4,-5
117925248431,5,13,12,6,10,13,7,1
117925249217,-1,-15,-23,-2,7,3,1,3
117925249217,-7,16,-1,2,11,5,1,-4
117925262137,2,-7,14,-3,7,2,1,3
117925262137,-5,-30,-25,-3,-24,-13,-10,-5
117925270328,4,6,-5,-15,-32,-8,-4,2
117925270328,2,8,-9,13,44,-2,-4,-1
117925285253,-2,6,39,20,-16,-1,1,3
117925285253,-2,5,-34,4,-2,-2,-2,-2
117925286044,-8,-28,-55,-35,10,11,4,-2
117925286044,-7,-28,-2,-8,-8,-8,-4,-4
117925308492,0,22,25,6,-6,-9,-2,-2
117925308492,3,11,17,5,9,0,-1,2
117925309447,0,4,-15,10,-13,-9,-4,-1
117925309447,2,-4,-42,-9,-9,-1,0,0
117925330982,4,4,-5,11,6,3,1,2
117925330982,-2,-13,17,-12,-4,-1,0,-2
117925331707,-4,17,51,15,9,-2,-4,-7
117925331707,-1,-9,-42,0,-23,-11,-1,1
117925345952,0,10,35,-20,-19,4,3,1
117925345952,-2,-18,-15,3,20,15,6,1
117925346908,2,6,14,1,51,18,3,0
117925346908,-1,5,37,22,-26,-7,-6,0
117925368493,-3,2,-22,-62,-12,-5,0,0
117925368493,-2,5,-6,-12,0,3,1,-2
117925370086,2,-1,-10,9,26,2,-1,-1
117925370086,-8,-16,61,0,-32,-10,-2,-4
117925391055,1,8,-8,15,-17,-9,-6,-3
117925391055,-4,-20,-18,-15,-6,-10,-5,-2
117925392706,-1,9,9,17,-13,0,3,1
117925392706,3,7,0,-9,11,5,-1,1
117925404611,-10,-23,-16,3,16,6,0,-6
117925404611,12,13,9,3,1,-4,-3,4
117925413571,-1,4,18,6,-16,-9,-4,-4
117925413571,1,2,3,-8,6,4,2,3
117925428870,0,-2,35,16,0,-2,-1,0
117925428870,-2,11,24,37,-46,-8,-2,-2
117925434606,-5,-13,-37,-16,84,11,1,-2
117925434606,4,18,29,-20,-29,0,2,2
117925450978,-3,-15,17,30,26,4,0,-3
117925450978,0,6,-10,-42,13,-2,-5,-1
117925452566,-2,-4,-61,26,-43,-11,-3,-2
117925452566,1,0,13,6,22,5,2,-2
117925473416,3,-1,-14,4,-17,-1,-1,0
117925473416,-4,3,11,11,-7,-5,-3,-3
117925475073,2,0,2,-11,-6,-4,-1,0
117925475073,-2,-7,-21,-6,4,4,3,0
117925488455,3,4,-19,4,-6,-3,-2,2
117925488455,0,3,10,-1,17,1,-1,-1
117925490064,-4,-7,19,11,-17,-2,-1,0
117925490064,0,-1,-9,-18,-13,-3,-3,-3
117925518440,-2,-1,11,24,29,5,1,0
117925518440,-2,5,6,-8,14,6,1,0
117925520056,-1,-2,5,-45,7,0,-2,-2
117925520056,-3,-3,-2,5,-33,-8,-2,-1
117925524636,1,0,-19,2,31,7,1,1
117925524636,-3,-1,2,-13,-7,-4,-1,-2
117925539593,2,1,17,21,-31,-7,-2,-2
117925539593,3,1,3,3,16,6,1,-2
117925555987,-9,-14,-10,-3,-9,-1,-1,-1
117925555987,1,4,8,23,-6,-4,-3,-4
117925558232,1,-3,28,-3,-6,0,-1,1
117925558232,1,6,-6,-2,13,3,0,0
117925570949,0,-1,-1,-1,-8,-1,1,-1
117925570949,-4,-18,5,-8,4,-2,0,-2
117925572567,-2,5,6,1,-11,-2,-1,-1
117925572567,-2,-5,-4,-5,4,1,-1,1
117925585075,-1,5,3,-13,-3,-3,-4,-3
117925585075,-2,-3,-19,-10,-2,-1,1,1
117925593714,1,6,19,11,-3,-3,-1,-1
117925593714,-1,-5,-17,13,6,2,1,-1
117925608472,2,4,11,-1,-19,-4,0,-1
117925608472,-2,-2,-26,-17,20,0,-1,-2
117925610097,-2,-4,8,6,-9,-4,0,-1
117925610097,-2,-4,-7,7,3,-1,-2,-3
117925631118,1,0,-8,-21,10,1,-1,1
117925631118,0,2,9,8,-8,-2,-1,-1
117925632598,-2,0,3,1,-10,-3,-1,-1
117925632598,-3,-12,-25,-5,10,-1,-1,-2
117925653874,0,2,-8,1,-5,-1,-2,-3
117925653874,-2,1,-3,15,-5,-1,-1,-2
