timestamp,x,y,z
12901701210,0.728027,0.0458984,0.660156
12901723832,0.73584,0.0668945,0.663086
12901740176,0.739746,0.0585938,0.665039
12901761294,0.737305,0.0522461,0.666504
12901783842,0.729004,0.0463867,0.671875
12901800140,0.721191,0.0517578,0.672852
12901821262,0.720703,0.0429688,0.674805
12901843935,0.722656,0.050293,0.671387
12901861759,0.716309,0.0458984,0.674805
12901881358,0.710938,0.0449219,0.676758
12901903846,0.711914,0.0410156,0.679688
12901921685,0.719238,0.0263672,0.678223
12901941244,0.713379,0.0371094,0.667969
12901963946,0.702637,0.0415039,0.668945
12901981670,0.715332,0.0361328,0.663574
12902001472,0.710449,0.0288086,0.665527
12902023683,0.719238,0.0405273,0.649902
12902041709,0.72168,0.0439453,0.645996
12902061180,0.719238,0.0449219,0.651367
12902083809,0.718262,0.0473633,0.655762
12902101682,0.716797,0.0478516,0.651855
12902121233,0.719238,0.0400391,0.664062
12902143787,0.71582,0.0458984,0.659668
12902161597,0.720703,0.0478516,0.660156
12902181168,0.722168,0.0507812,0.668457
12902203711,0.725586,0.0571289,0.668457
12902221575,0.724609,0.0527344,0.659668
12902241338,0.730469,0.0356445,0.660645
12902263869,0.728027,0.0556641,0.664551
12902281621,0.729004,0.0605469,0.665039
12902302649,0.722168,0.0527344,0.671875
12902323893,0.720215,0.0454102,0.668945
12902341604,0.717773,0.0473633,0.666992
12902361326,0.725586,0.0541992,0.661133
12902383916,0.727539,0.0463867,0.657227
12902401665,0.727539,0.0507812,0.667969
12902421316,0.720703,0.0527344,0.662598
12902443776,0.717773,0.0415039,0.65918
12902461675,0.721191,0.043457,0.664551
12902482610,0.712402,0.0571289,0.666504
12902503823,0.714355,0.0463867,0.661133
12902521619,0.722168,0.0517578,0.665039
12902542628,0.71875,0.0483398,0.658203
12902563707,0.718262,0.0473633,0.667969
12902581658,0.713379,0.0488281,0.665527
12902604122,0.717285,0.0566406,0.666016
12902623808,0.712891,0.0561523,0.669922
12902641667,0.712891,0.0537109,0.672363
12902662608,0.723633,0.0566406,0.674316
12902683772,0.719727,0.0668945,0.674316
12902701554,0.708496,0.0610352,0.67041
12902722653,0.718262,0.0551758,0.671387
12902743883,0.721191,0.059082,0.669922
12902761676,0.723145,0.0644531,0.662109
12902784214,0.719727,0.059082,0.669922
12902803860,0.714355,0.0561523,0.666504
12902821672,0.710938,0.0683594,0.665039
12902844225,0.711426,0.0639648,0.665527
12902863770,0.707031,0.0498047,0.665527
12902881617,0.706543,0.0498047,0.660645
12902904111,0.710449,0.0629883,0.672852
12902923778,0.70459,0.0576172,0.674805
12902941695,0.70459,0.0571289,0.668945
12902964177,0.700684,0.0556641,0.670898
12902983855,0.702637,0.0424805,0.664062
12903001676,0.711914,0.0473633,0.672363
12903024238,0.708496,0.0625,0.674316
12903043644,0.710449,0.0581055,0.67627
12903063676,0.713867,0.0585938,0.675781
12903084042,0.708984,0.059082,0.674316
12903103665,0.711426,0.0561523,0.674805
12903121606,0.711914,0.0615234,0.677246
12903144030,0.714844,0.0708008,0.669434
12903164281,0.711914,0.0737305,0.670898
12903180768,0.711914,0.0644531,0.669922
12903203203,0.708008,0.0634766,0.683594
12903224298,0.709961,0.0703125,0.680664
12903240720,0.705566,0.0712891,0.67041
12903270779,0.709473,0.0644531,0.677734
12903284160,0.707031,0.0683594,0.680176
12903300781,0.709473,0.0668945,0.675293
12903323266,0.702637,0.0683594,0.675781
12903344506,0.698242,0.0756836,0.69043
12903360771,0.684082,0.043457,0.726074
12903383273,0.685547,0.0458984,0.748535
12903404396,0.695312,0.050293,0.766113
12903420068,0.755371,0.0595703,0.837402
12903443285,0.730957,-0.0751953,0.907227
12903464378,0.687988,-0.287109,1.04736
12903480117,0.681152,-0.362305,1.08105
12903503263,0.709961,-0.560547,1.1875
12903524463,0.67041,-0.683594,1.26221
12903540101,0.594727,-0.876953,1.37842
12903563227,0.531738,-0.922852,1.40625
12903584495,0.473145,-1.10059,1.52686
12903600123,0.463379,-1.27734,1.60352
12903623271,0.452637,-1.25293,1.60889
12903644316,0.570312,-1.11963,1.46436
12903660067,0.503906,-0.858887,1.29248
12903683255,0.793945,-0.927246,1.1084
12903707211,0.846191,-0.841797,0.828125
12903720091,0.94043,-0.604492,0.671387
12903743236,0.887695,-0.426758,0.547363
12903765755,0.975586,-0.410645,0.494629
12903780106,1.01025,-0.287109,0.393066
12903803274,0.955078,-0.15625,0.390625
12903825724,0.859375,-0.0234375,0.493164
12903846945,0.622559,0.212402,0.586914
12903863198,0.367676,0.269043,0.653809
12903885772,0.132812,0.253906,0.686523
12903906872,-0.155273,0.279785,0.65918
12903923186,-0.39209,0.342285,0.698242
12903945717,-0.588867,0.339355,0.776855
12903966825,-0.690918,0.300781,0.833008
12903983224,-0.69873,0.316406,0.897461
12904005786,-0.688477,0.341309,0.941406
12904026784,-0.648438,0.291504,0.899902
12904043212,-0.545898,0.276367,0.904785
12904065703,-0.508301,0.320312,0.887695
12904086886,-0.522461,0.284668,0.847656
12904103197,-0.512695,0.254883,0.796387
12904125783,-0.531738,0.235352,0.722168
12904140100,-0.572266,0.233398,0.714844
12904163223,-0.612305,0.22998,0.76123
12904185741,-0.64209,0.234375,0.823242
12904200505,-0.631836,0.260254,0.856445
12904238208,-0.640137,0.217773,0.811035
12904245708,-0.602539,0.196289,0.783691
12904266918,-0.571289,0.213867,0.802734
12904283218,-0.526855,0.250488,0.852539
12904308933,-0.51123,0.280762,0.879883
12904326736,-0.490723,0.230469,0.853027
12904343202,-0.472168,0.253418,0.838379
12904365721,-0.466309,0.274414,0.816895
12904394329,-0.468262,0.269043,0.810547
12904403278,-0.491211,0.270508,0.833008
12904425726,-0.527344,0.251465,0.827148
12904446868,-0.558594,0.251953,0.83252
12904463197,-0.567383,0.267578,0.850098
12904485720,-0.591797,0.257812,0.854492
12904506853,-0.603027,0.249023,0.851074
12904523270,-0.585449,0.248535,0.862305
12904546223,-0.577148,0.240723,0.839355
12904566961,-0.567383,0.233887,0.818359
12904583181,-0.549316,0.226562,0.803711
12904605754,-0.542969,0.227539,0.790527
12904626839,-0.564941,0.243164,0.78418
12904644685,-0.54834,0.240234,0.783203
12904665756,-0.542969,0.250488,0.800293
12904688233,-0.55957,0.262207,0.806152
12904703203,-0.5625,0.258301,0.823242
12904725722,-0.561523,0.254395,0.840332
12904748180,-0.551758,0.26416,0.828125
12904763192,-0.55957,0.239258,0.802246
12904785703,-0.558594,0.234863,0.802734
12904808183,-0.543457,0.255371,0.812012
12904823246,-0.546875,0.265137,0.818359
12904845706,-0.549316,0.230469,0.805176
12904868241,-0.561523,0.242188,0.82666
12904882593,-0.563477,0.254883,0.819336
12904905720,-0.558105,0.243164,0.804688
12904928184,-0.570801,0.248047,0.804688
12904942548,-0.546875,0.250977,0.823242
12904965800,-0.550781,0.237793,0.801758
12904988232,-0.552246,0.243652,0.810547
12905003520,-0.561523,0.243652,0.817383
12905025733,-0.570801,0.246582,0.820312
12905048156,-0.581055,0.232422,0.819336
12905062492,-0.591797,0.239746,0.818848
12905085708,-0.586426,0.229492,0.820312
12905108200,-0.583984,0.227539,0.830566
12905122540,-0.570801,0.23291,0.842285
12905145653,-0.560547,0.250488,0.84082
12905168205,-0.557129,0.243164,0.831055
12905182566,-0.54834,0.235352,0.818848
12905205686,-0.547852,0.244629,0.813965
12905228145,-0.550781,0.240234,0.80957
12905249354,-0.56543,0.228516,0.813477
12905265725,-0.560547,0.227051,0.813477
12905288204,-0.571777,0.22168,0.808105
