timestamp,x,y,z,w
12781286410,-0.081665,0.0922852,-0.368408,-0.921509
12781302849,-0.072998,0.0824585,-0.432373,-0.89502
12781325184,-0.0605469,0.0686646,-0.498291,-0.862183
12781346226,-0.0454712,0.0500488,-0.566345,-0.821411
12781361996,-0.0299072,0.0253906,-0.633911,-0.772461
12781385155,-0.012085,-0.00598145,-0.696716,-0.717285
12781407663,0.00811768,-0.0396729,-0.75238,-0.657532
12781422363,0.0307007,-0.0698242,-0.798889,-0.596741
12781446621,0.0563965,-0.0963135,-0.83606,-0.537231
12781467720,0.083252,-0.119995,-0.864746,-0.480591
12781488707,0.110413,-0.138489,-0.886963,-0.426575
12781505136,0.136902,-0.1521,-0.903381,-0.377014
12781527653,0.161377,-0.162903,-0.915527,-0.330688
12781548779,0.182983,-0.173096,-0.923584,-0.289185
12781565193,0.200256,-0.183777,-0.928345,-0.253662
12781587657,0.213257,-0.187378,-0.932068,-0.225281
12781608682,0.223022,-0.184509,-0.935608,-0.202393
12781625105,0.231262,-0.178467,-0.937927,-0.187317
12781647691,0.238892,-0.178406,-0.937683,-0.178711
12781670185,0.245667,-0.177979,-0.937256,-0.171936
12781685146,0.252197,-0.1745,-0.937134,-0.166748
12781707616,0.256714,-0.171997,-0.936768,-0.164307
12781728822,0.259644,-0.168945,-0.936829,-0.162842
12781745105,0.262024,-0.165283,-0.93689,-0.162415
12781767648,0.263794,-0.162292,-0.936768,-0.163208
12781788733,0.264587,-0.159485,-0.936584,-0.165588
12781805163,0.265076,-0.156677,-0.936401,-0.168274
12781827665,0.26532,-0.153992,-0.936401,-0.170532
12781842013,0.265198,-0.151794,-0.936523,-0.171997
12781865534,0.265015,-0.150635,-0.936646,-0.172791
12781887647,0.264465,-0.149963,-0.936829,-0.173096
12781908827,0.263306,-0.14978,-0.937195,-0.172913
12781925772,0.261902,-0.149048,-0.937805,-0.172424
12781947625,0.260193,-0.149048,-0.938538,-0.171265
12781976238,0.258423,-0.148926,-0.93927,-0.1698
12781985178,0.256897,-0.148743,-0.939941,-0.168701
12782007660,0.255554,-0.148315,-0.940491,-0.16803
12782028752,0.254089,-0.147461,-0.941101,-0.167603
12782046572,0.253235,-0.146362,-0.941528,-0.16748
12782067684,0.252808,-0.144775,-0.941895,-0.16748
12782088832,0.252563,-0.144165,-0.942017,-0.167664
12782105189,0.252502,-0.143127,-0.942139,-0.167969
12782135157,0.252991,-0.141907,-0.942078,-0.168396
12782148729,0.253723,-0.141663,-0.941833,-0.168884
12782165108,0.254333,-0.14093,-0.941772,-0.169067
12782188150,0.255371,-0.139954,-0.941528,-0.169617
12782210147,0.256287,-0.13916,-0.941284,-0.170105
12782225151,0.256897,-0.13855,-0.941162,-0.170654
12782247643,0.257324,-0.138,-0.940979,-0.171326
12782268681,0.257629,-0.137024,-0.940918,-0.171875
12782285112,0.257507,-0.136658,-0.940918,-0.172302
12782307713,0.257446,-0.13623,-0.940918,-0.172852
12782330143,0.257202,-0.136108,-0.940918,-0.173279
12782345101,0.257263,-0.135559,-0.940979,-0.17334
12782367733,0.257263,-0.135559,-0.940979,-0.173523
12782390131,0.257263,-0.135925,-0.940796,-0.17395
12782405120,0.25708,-0.135803,-0.940796,-0.1745
12782427684,0.257324,-0.13562,-0.940674,-0.174927
12782450148,0.257324,-0.135254,-0.940613,-0.175354
12782464515,0.25769,-0.134888,-0.940491,-0.175842
12782487704,0.258057,-0.134949,-0.940247,-0.176575
12782510130,0.258118,-0.134949,-0.940125,-0.177185
12782524491,0.258423,-0.134399,-0.940002,-0.177673
12782547632,0.258728,-0.133789,-0.93988,-0.178406
12782570140,0.258789,-0.133484,-0.939819,-0.178894
12782584560,0.258972,-0.132874,-0.939758,-0.179443
12782607586,0.259094,-0.132263,-0.939697,-0.180115
12782630149,0.259033,-0.131958,-0.939636,-0.180603
12782644506,0.258911,-0.131653,-0.939636,-0.18103
12782667688,0.258789,-0.131714,-0.939514,-0.181641
12782690130,0.258789,-0.131714,-0.939514,-0.181946
12782705135,0.259094,-0.13147,-0.939392,-0.18219
12782727622,0.259338,-0.131897,-0.939209,-0.182556
12782750073,0.259583,-0.132202,-0.939026,-0.182739
12782764551,0.259644,-0.132202,-0.939026,-0.182739
12782787593,0.259827,-0.13269,-0.938965,-0.182556
12782810118,0.260193,-0.132812,-0.938904,-0.182251
12782831193,0.260742,-0.132812,-0.938721,-0.18219
12782847687,0.26123,-0.132996,-0.938538,-0.182373
12782870110,0.261719,-0.133179,-0.938354,-0.182678
12782891353,0.262207,-0.133179,-0.93811,-0.183044
12782907632,0.262695,-0.133301,-0.937866,-0.183472
12782930126,0.263245,-0.13324,-0.937683,-0.183838
12782951180,0.263855,-0.132629,-0.937561,-0.184082
12782973653,0.264404,-0.13208,-0.937378,-0.184326
12782990077,0.264526,-0.131958,-0.937378,-0.184387
12783011152,0.264343,-0.131714,-0.937439,-0.184387
12783027553,0.263855,-0.131042,-0.937683,-0.184387
12783050073,0.263245,-0.13092,-0.937927,-0.184021
12783071301,0.262634,-0.130737,-0.938232,-0.183533
12783087591,0.262207,-0.130371,-0.938477,-0.183105
12783116263,0.261902,-0.129944,-0.93866,-0.182861
12783138679,0.261963,-0.129822,-0.938721,-0.182617
12783147626,0.262268,-0.1297,-0.938721,-0.182312
12783170107,0.262573,-0.129639,-0.938721,-0.182007
12783191255,0.262878,-0.129333,-0.938721,-0.181824
12783207665,0.263306,-0.129395,-0.938599,-0.181885
12783237560,0.26355,-0.129395,-0.938477,-0.181885
12783251352,0.263611,-0.129456,-0.938477,-0.181885
12783267589,0.26355,-0.129333,-0.938477,-0.181946
12783290127,0.263367,-0.129272,-0.938538,-0.182068
12783312562,0.263123,-0.12915,-0.938599,-0.182129
12783328202,0.262939,-0.129028,-0.93866,-0.182068
12783350097,0.262878,-0.128845,-0.938721,-0.182068
12783372597,0.262878,-0.128845,-0.938721,-0.182068
12783387595,0.263062,-0.128662,-0.938721,-0.182129
12783410069,0.263489,-0.128418,-0.938599,-0.182129
12783432601,0.263672,-0.128235,-0.938599,-0.182068
12783446962,0.264038,-0.128052,-0.938538,-0.182068
12783470072,0.264221,-0.127869,-0.938477,-0.182068
12783492560,0.264404,-0.127869,-0.938416,-0.18219
12783506939,0.264404,-0.127869,-0.938416,-0.182129
12783530105,0.264526,-0.127625,-0.938416,-0.182068
12783552589,0.264648,-0.127502,-0.938354,-0.182312
12783566895,0.264709,-0.127502,-0.938293,-0.182556
12783590150,0.264954,-0.127136,-0.938232,-0.1828
12783612566,0.26532,-0.126892,-0.93811,-0.183105
12783626894,0.265564,-0.12677,-0.937988,-0.18335
12783650083,0.265869,-0.126465,-0.937927,-0.183472
12783672621,0.266296,-0.126221,-0.937866,-0.183472
12783686933,0.266907,-0.125977,-0.937744,-0.183411
12783710077,0.267212,-0.126099,-0.937622,-0.183228
12783732652,0.267517,-0.126343,-0.937622,-0.182861
12783746969,0.267822,-0.126221,-0.937622,-0.182434
12783754511,0.268066,-0.126221,-0.937561,-0.182251
12783775580,0.26825,-0.126099,-0.937561,-0.18219
12783798198,0.268616,-0.125793,-0.9375,-0.182129
12783815967,0.268738,-0.125854,-0.937439,-0.18219
12783835498,0.268738,-0.125854,-0.937439,-0.18219
12783857937,0.268921,-0.125854,-0.937378,-0.182373
12783875985,0.269104,-0.12561,-0.937317,-0.182434
12783895584,0.269165,-0.12561,-0.937317,-0.182434
12783918071,0.269165,-0.12561,-0.937317,-0.182434
12783936021,0.269226,-0.12561,-0.937317,-0.182434
12783955551,0.269226,-0.12561,-0.937317,-0.182434
12783977945,0.269409,-0.125427,-0.937317,-0.182251
12783995878,0.26947,-0.125427,-0.937256,-0.182251
12784015923,0.269714,-0.125427,-0.937195,-0.18219
12784038009,0.27002,-0.125366,-0.937134,-0.18219
12784056037,0.27002,-0.125366,-0.937134,-0.18219
12784078403,0.270081,-0.125366,-0.937134,-0.18219
12784098141,0.270081,-0.125366,-0.937134,-0.18219
12784115985,0.270264,-0.125122,-0.937134,-0.18219
12784135572,0.270569,-0.124878,-0.937073,-0.18219
12784157994,0.270752,-0.124756,-0.937012,-0.18219
12784175935,0.270813,-0.124329,-0.937134,-0.181946
12784195504,0.270996,-0.124023,-0.937134,-0.181824
12784217979,0.270874,-0.123779,-0.937195,-0.181702
