timestamp,x,y,z
12969933727,0.719238,0.146484,0.701172
12969956263,0.748535,0.105957,0.724609
12969978843,0.694824,-0.00488281,0.861816
12969993715,0.458008,0,0.68457
12970016315,0.803223,0.120605,0.767578
12970038717,0.640625,0.102051,0.866699
12970053850,0.459961,-0.0126953,0.644043
12970076450,0.750488,0.0151367,0.905762
12970098952,0.447266,0.0234375,0.8125
12970113721,0.568359,0.050293,0.839844
12970136293,0.510742,0.0634766,0.831055
12970158851,0.48877,0.0161133,0.82373
